13:9  ,  60.00,   0.92, 64,14/10/96
13:12 ,  80.00,   1.03, 64,14/10/96
13:18 , 100.00,  45.71, 64,14/10/96
13:21 , 100.00,  21.92, 64,14/10/96
13:24 , 100.00,   5.56, 64,14/10/96
13:27 , 100.00,   3.74, 64,14/10/96
13:33 ,  40.00,   1.05, 64,14/10/96
13:42 , 100.00,   5.61, 64,14/10/96
13:45 , 100.00,   1.09, 64,14/10/96
13:51 , 100.00,   2.22, 64,14/10/96
13:54 , 100.00,  12.50, 64,14/10/96
13:57 ,  60.00,   0.97, 64,14/10/96
14:0  ,  40.00,   1.54, 64,14/10/96
14:3  , 100.00,   2.12, 64,14/10/96
14:6  ,  40.00,   1.53, 64,14/10/96
14:12 , 100.00,  12.40, 64,14/10/96
14:15 , 100.00,   1.14, 64,14/10/96
14:18 , 100.00,   4.60, 64,14/10/96
14:21 , 100.00,   9.14, 64,14/10/96
14:27 ,  40.00,   0.99, 64,14/10/96
14:30 ,  60.00,   1.15, 64,14/10/96
14:36 ,  60.00,   1.16, 64,14/10/96
14:45 , 100.00,   7.41, 64,14/10/96
14:48 , 100.00,   0.94, 64,14/10/96
14:51 , 100.00,   3.43, 64,14/10/96
15:6  ,  60.00,   1.02, 64,14/10/96
15:9  , 100.00,  11.35, 64,14/10/96
15:12 , 100.00,   1.32, 64,14/10/96
16:3  , 100.00,   1.86, 64,14/10/96
16:6  ,  60.00,   0.93, 64,14/10/96
16:9  ,  60.00,   1.69, 64,14/10/96
16:18 , 100.00,   1.06, 64,14/10/96
16:21 ,  60.00,   0.98, 64,14/10/96
16:27 ,  40.00,   1.06, 64,14/10/96
16:33 ,  40.00,   1.02, 64,14/10/96
16:36 , 100.00,   1.57, 64,14/10/96
16:39 , 100.00,  16.67, 64,14/10/96
16:42 , 100.00,  19.28, 64,14/10/96
16:45 ,  80.00,   3.87, 64,14/10/96
16:48 , 100.00,   1.60, 64,14/10/96
16:51 , 100.00,  13.22, 64,14/10/96
16:54 , 100.00,   1.58, 64,14/10/96
16:57 ,  40.00,   1.08, 64,14/10/96
17:0  , 100.00,   8.60, 64,14/10/96
17:3  , 100.00,  10.06, 64,14/10/96
17:6  ,  40.00,   1.06, 64,14/10/96
17:9  , 100.00,  15.69, 64,14/10/96
17:12 , 100.00,   1.44, 64,14/10/96
17:15 , 100.00,  12.60, 64,14/10/96
17:18 , 100.00,   4.75, 64,14/10/96
17:21 ,  40.00,   1.22, 64,14/10/96
17:27 , 100.00,  21.33, 64,14/10/96
17:30 , 100.00,  16.67, 64,14/10/96
17:33 , 100.00,   7.92, 64,14/10/96
17:39 , 100.00,   8.56, 64,14/10/96
17:42 , 100.00,  34.78, 64,14/10/96
17:45 ,  40.00,   1.17, 64,14/10/96
17:48 , 100.00,   1.25, 64,14/10/96
17:54 , 100.00,  21.92, 64,14/10/96
17:57 , 100.00,  15.09, 64,14/10/96
18:3  , 100.00,   5.25, 64,14/10/96
18:6  , 100.00,  18.18, 64,14/10/96
18:9  , 100.00,   4.71, 64,14/10/96
18:12 , 100.00,   6.64, 64,14/10/96
18:15 , 100.00,   6.90, 64,14/10/96
18:18 , 100.00,  22.22, 64,14/10/96
18:21 , 100.00,   1.94, 64,14/10/96
18:24 , 100.00,  41.03, 64,14/10/96
18:27 , 100.00,  11.94, 64,14/10/96
18:30 , 100.00,  35.56, 64,14/10/96
18:33 , 100.00,  40.00, 64,14/10/96
18:36 , 100.00,   7.37, 64,14/10/96
18:39 , 100.00,  34.78, 64,14/10/96
18:42 , 100.00,  27.59, 64,14/10/96
18:45 , 100.00,  50.00, 64,14/10/96
18:48 , 100.00,  26.23, 64,14/10/96
